id,username,request,response,status,intent,query,prompt_tokens,completion_tokens,total_tokens,start_time,end_time,time_taken_in_seconds
1,default_user,How many loans were disbursed at branch IN0010002 by product and date?,"[{'count': 20, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 27)}, {'count': 19, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 13)}, {'count': 15, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 8, 18)}, {'count': 15, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 18)}, {'count': 14, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 26)}, {'count': 14, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 25)}, {'count': 13, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 20)}, {'count': 13, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 8, 15)}, {'count': 12, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 8, 22)}, {'count': 11, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 6)}, {'count': 11, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 8, 12)}, {'count': 11, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 24)}, {'count': 11, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 6, 3)}, {'count': 11, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 4)}, {'count': 10, 'product': 'GL.GRM.VISH.SUPPL', 'to_date': datetime.date(2025, 8, 15)}, {'count': 10, 'product': 'GL.GRM.VISH.SUPPL', 'to_date': datetime.date(2025, 6, 27)}, {'count': 10, 'product': 'GL.IGL.VISH.LN', 'to_date': datetime.date(2025, 6, 27)}, {'count': 10, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 11)}, {'count': 9, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 31)}, {'count': 9, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 17)}, {'count': 9, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 6, 20)}, {'count': 9, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 6, 27)}, {'count': 9, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 6)}, {'count': 8, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 25)}, {'count': 8, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 10)}, {'count': 8, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 16)}, {'count': 8, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 6, 11)}, {'count': 8, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 13)}, {'count': 8, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 25)}, {'count': 8, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 7, 25)}, {'count': 8, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 8, 1)}, {'count': 8, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 27)}, {'count': 7, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 17)}, {'count': 7, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 8, 5)}, {'count': 7, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 8, 12)}, {'count': 7, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 20)}, {'count': 7, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 8, 15)}, {'count': 7, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 8, 7)}, {'count': 7, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 3)}, {'count': 7, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 6, 6)}, {'count': 7, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 24)}, {'count': 7, 'product': 'GL.IGL.VISH.LN', 'to_date': datetime.date(2025, 6, 13)}, {'count': 7, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 8, 5)}, {'count': 7, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 28)}, {'count': 7, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 6, 10)}, {'count': 6, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 9)}, {'count': 6, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 7, 8)}, {'count': 6, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 7)}, {'count': 6, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 11)}, {'count': 6, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 26)}, {'count': 6, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 7, 8)}, {'count': 6, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 6, 13)}, {'count': 6, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 3)}, {'count': 6, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 12)}, {'count': 6, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 7, 17)}, {'count': 6, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 7, 11)}, {'count': 6, 'product': 'GL.IGL.VISH.LN', 'to_date': datetime.date(2025, 6, 20)}, {'count': 6, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 19)}, {'count': 6, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 7, 31)}, {'count': 5, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 6, 9)}, {'count': 5, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 8, 15)}, {'count': 5, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 12)}, {'count': 5, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 8, 12)}, {'count': 5, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 30)}, {'count': 5, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 8)}, {'count': 5, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 22)}, {'count': 5, 'product': 'GL.GRM.VISH.SUPPL', 'to_date': datetime.date(2025, 7, 31)}, {'count': 5, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 2)}, {'count': 5, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 9)}, {'count': 5, 'product': 'GL.GRM.VISH.SUPPL', 'to_date': datetime.date(2025, 7, 24)}, {'count': 5, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 10)}, {'count': 5, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 1)}, {'count': 5, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 7, 30)}, {'count': 5, 'product': 'GL.IGL.VISH.LN', 'to_date': datetime.date(2025, 7, 3)}, {'count': 5, 'product': 'GL.IGL.VISH.LN', 'to_date': datetime.date(2025, 7, 4)}, {'count': 5, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 6, 19)}, {'count': 5, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 11)}, {'count': 5, 'product': 'GL.GRM.VISH.SUPPL', 'to_date': datetime.date(2025, 6, 20)}, {'count': 5, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 7, 18)}, {'count': 5, 'product': 'GL.IGL.VISH.LN', 'to_date': datetime.date(2025, 7, 11)}, {'count': 5, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 17)}, {'count': 5, 'product': 'GL.IGL.VISH.LN', 'to_date': datetime.date(2025, 6, 6)}, {'count': 5, 'product': 'GL.IGL.VISH.LN', 'to_date': datetime.date(2025, 7, 25)}, {'count': 5, 'product': 'GL.GRM.VISH.SUPPL', 'to_date': datetime.date(2025, 7, 18)}, {'count': 5, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 7, 18)}, {'count': 4, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 8, 11)}, {'count': 4, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 7, 9)}, {'count': 4, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 8, 14)}, {'count': 4, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 7, 4)}, {'count': 4, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 5)}, {'count': 4, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 6, 4)}, {'count': 4, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 7, 7)}, {'count': 4, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 23)}, {'count': 4, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 29)}, {'count': 4, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 8, 4)}, {'count': 4, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 21)}, {'count': 4, 'product': 'GL.PRAGATI.SUPL.PLUS', 'to_date': datetime.date(2025, 6, 4)}, {'count': 4, 'product': 'GL.IGL.PRAGATI.PLUS', 'to_date': datetime.date(2025, 7, 24)}, {'count': 4, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 7, 31)}, {'count': 4, 'product': 'GL.EDUCATION.LN', 'to_date': datetime.date(2025, 6, 5)}]",True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['loan_id', 'member_id', 'branch_id', 'product', 'amount', 'ln_value_date'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name']}, 'keywords': ['loan', 'branch', 'disbursement', 'product', 'date']}","SELECT COUNT(*) , ""product"", TO_DATE(""ln_value_date"",'YYYYMMDD') FROM accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 WHERE ""branch_id"" = 'IN0010002' GROUP BY ""product"", TO_DATE(""ln_value_date"",'YYYYMMDD') ORDER BY COUNT(*) DESC LIMIT 100",2987,284,3271,1757403776.592897,1757403776.592897,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097?,[{'sum': Decimal('351144.02')}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049913788157_1756052942850': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'amount']}","SELECT
  SUM(t1.""principal_outstanding"")
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS t1
WHERE
  t1.""branch_id"" = 'IN0010097'
LIMIT 100;",2955,247,3202,1757403862.814602,1757403862.814602,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097?,[{'sum': Decimal('351144.02')}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049913976787_1756121654': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'loan']}","SELECT
  SUM(t1.""principal_outstanding"")
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS t1
WHERE
  t1.""branch_id"" = 'IN0010097'
LIMIT 100;",3033,256,3289,1757404047.937205,1757404047.937205,0.0
1,default_user,What is the outstanding portfolio for Ahmedpur IN0010097?,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049913811877_1756050778': ['member_id', 'principal_outstanding'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'amount']}","SELECT
  sum(t1.principal_outstanding)
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS t1
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS t2
  ON t1.branch_id = t2.branch_id
WHERE
  UPPER(t2.branch_name) = UPPER('Ahmedpur IN0010097')
LIMIT 100;",2952,294,3246,1757409748.734908,1757409748.734908,0.0
1,default_user,What is the outstanding portfolio for Ahmedpur branch IN0010097?,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049918295789_1756050574': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'amount']}","SELECT SUM(T1.""principal_outstanding"") FROM accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS T1 INNER JOIN accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS T2 ON T1.""branch_id"" = T2.""branch_id"" WHERE UPPER(T2.""branch_name"") = UPPER('Ahmedpur') AND T1.""branch_id"" = 'IN0010097' LIMIT 100",2959,287,3246,1757409823.360984,1757409823.360984,0.0
1,default_user,What is the outstanding portfolio for Karnataka branch IN0010097?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049913481316_1756050127': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id', 'state_name']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'Karnataka']}","SELECT
  SUM(T1.principal_outstanding)
FROM
  accessdetails.__genai_portfolio_outstanding_1756049913481316_1756050127 AS T1
INNER JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS T2
  ON T1.branch_id = T2.branch_id
WHERE
  UPPER(T2.state_name) = UPPER('KARNATAKA')
  AND T1.branch_id = 'IN0010097'
LIMIT 100;",2968,311,3279,1757409868.456747,1757409868.456747,0.0
1,default_user,What is the outstanding portfolio for Karnataka branch IN0010097?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049913777776_1756121654': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name', 'state_name']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'amount']}","SELECT
  SUM(T1.""principal_outstanding"")
FROM
  accessdetails.__genai_portfolio_outstanding_1756049913777776_1756121654 AS T1
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS T2
  ON T1.""branch_id"" = T2.""branch_id""
WHERE
  UPPER(T2.""state_name"") = UPPER('KARNATAKA')
  AND T1.""branch_id"" = 'IN0010097'
LIMIT 100;",2963,320,3283,1757409902.114682,1757409902.114682,0.0
1,default_user,What is the outstanding portfolio for branch name  IN0010097?,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049918182929_1756050291': ['principal_outstanding', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'amount']}","SELECT
  SUM(accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175.principal_outstanding)
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850
  ON accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175.member_id = accessdetails.__genai_branch_master_1756049768773113_1756052942850.branch_id
WHERE
  UPPER(accessdetails.__genai_branch_master_1756049768773113_1756052942850.branch_name) = UPPER('IN0010097')
LIMIT 100;",2955,346,3301,1757410466.34866,1757410466.34866,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097?,[{'sum': Decimal('351144.02')}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049921421287_1756050138189': ['principal_outstanding', 'branch_id', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'loan']}","SELECT
  SUM(T1.""principal_outstanding"")
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS T1
WHERE
  UPPER(T1.""branch_id"") = UPPER('IN0010097')
LIMIT 100;",2955,249,3204,1757410511.160225,1757410511.160225,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097?,[{'sum': Decimal('351144.02')}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049925182891_1756050110': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'amount']}","SELECT SUM(T1.principal_outstanding)
FROM accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS T1
JOIN accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS T2 ON T1.branch_id = T2.branch_id
WHERE UPPER(T2.branch_id) = UPPER('IN0010097')
LIMIT 100;",2953,275,3228,1757411209.640269,1757411209.640269,0.0
1,default_user,What is the outstanding portfolio for branch name and branchid IN0010097?,"[{'principal_outstanding': Decimal('24554.38'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('23817.57'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('12572.03'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('1664.03'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('11486.44'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('23438.49'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('1555.41'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('15614.30'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('84011.12'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('66710.35'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('14805.30'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('41706.45'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('29208.15'), 'branch_name': 'Holalkere'}]",True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049921818878_1756050110': ['principal_outstanding', 'branch_id', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'amount']}","SELECT
  T1.""principal_outstanding"",
  T2.""branch_name""
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS T1
  INNER JOIN accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS T2 ON T1.""branch_id"" = T2.""branch_id""
WHERE
  UPPER(T2.""branch_id"") = UPPER('IN0010097')
LIMIT 100;",2965,304,3269,1757415269.87847,1757415269.87847,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097?,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049913811677_1756121654': ['principal_outstanding', 'branch_id', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'amount']}","SELECT SUM(T1.principal_outstanding)
FROM accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS T1
JOIN accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS T2 ON T1.branch_id = T2.branch_id
WHERE T2.branch_name = 'IN0010097'
LIMIT 100;",3000,272,3272,1757418700.738657,1757418700.738657,0.0
1,default_user,What is the outstanding portfolio for branch id IN0010097?,[{'sum': Decimal('351144.02')}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049921468287_1756050178': ['principal_outstanding', 'branch_id', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'loan']}","SELECT
  SUM(accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175.""principal_outstanding"")
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175
WHERE
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175.""branch_id"" = 'IN0010097'
LIMIT 100;",3003,278,3281,1757418793.085145,1757418793.085145,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097?,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049913121587_1756121654': ['principal_outstanding', 'branch_id', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'loan']}","SELECT
  SUM(T1.principal_outstanding)
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS T1
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS T2
  ON T1.branch_id = T2.branch_id
WHERE
  UPPER(T2.branch_name) = UPPER('IN0010097')
LIMIT 100;",3000,285,3285,1757418842.550707,1757418842.550707,0.0
1,default_user,What is the outstanding portfolio for id IN0010097?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049918717777_1756050758': ['member_id', 'principal_outstanding'], 'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': []}, 'keywords': ['portfolio', 'loan', 'outstanding', 'member']}","SELECT DISTINCT
  ""member_id"",
  ""principal_outstanding""
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175
WHERE
  UPPER(""member_id"") = UPPER('IN0010097')
LIMIT
  100;",2991,243,3234,1757418877.313128,1757418877.313128,0.0
1,default_user,What is the outstanding portfolio for branch name and branch id IN0010097? ,"[{'principal_outstanding': Decimal('24554.38'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('23817.57'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('12572.03'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('1664.03'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('11486.44'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('23438.49'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('1555.41'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('15614.30'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('84011.12'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('66710.35'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('14805.30'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('41706.45'), 'branch_name': 'Holalkere'}, {'principal_outstanding': Decimal('29208.15'), 'branch_name': 'Holalkere'}]",True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049914743587_1756050280': ['principal_outstanding', 'branch_id', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'amount']}","SELECT
  ""accessdetails"".__genai_portfolio_outstanding_1756049975215338_1756053175.""principal_outstanding"",
  ""accessdetails"".__genai_branch_master_1756049768773113_1756052942850.""branch_name""
FROM
  ""accessdetails"".__genai_portfolio_outstanding_1756049975215338_1756053175
  JOIN ""accessdetails"".__genai_branch_master_1756049768773113_1756052942850 ON ""accessdetails"".__genai_portfolio_outstanding_1756049975215338_1756053175.""branch_id"" = ""accessdetails"".__genai_branch_master_1756049768773113_1756052942850.""branch_id""
WHERE
  ""accessdetails"".__genai_branch_master_1756049768773113_1756052942850.""branch_id"" = 'IN0010097'
LIMIT 100;",3015,388,3403,1757420764.977559,1757420764.977559,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097? ,[{'sum': Decimal('351144.02')}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049928791677_1756121654': ['principal_outstanding', 'branch_id', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'amount']}","SELECT
  SUM(t1.""principal_outstanding"")
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS t1
WHERE
  UPPER(t1.""branch_id"") = UPPER('IN0010097')
LIMIT 100;",3003,247,3250,1757420833.990767,1757420833.990767,0.0
1,default_user,What is the outstanding portfolio for IN0010097? ,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049918725881_1756052942850': ['member_id', 'principal_outstanding'], 'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': []}, 'keywords': ['portfolio', 'loan', 'outstanding', 'amount']}","SELECT
  SUM(T1.""principal_outstanding"")
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS T1
WHERE
  T1.""member_id"" = 'IN0010097'
LIMIT 100;",2993,243,3236,1757420891.902861,1757420891.902861,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097? ,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049918728489_1756121654': ['principal_outstanding', 'branch_id', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding']}","SELECT SUM(T1.""principal_outstanding"")
FROM accessdetails.__genai_portfolio_outstanding_1756049918728489_1756121654 AS T1
JOIN accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS T2 ON T1.""branch_id"" = T2.""branch_id""
WHERE UPPER(T2.""branch_name"") = UPPER('IN0010097')
LIMIT 100;",2955,275,3230,1757421397.387187,1757421397.387187,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097? ,[{'sum': Decimal('351144.02')}],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049921497877_1756121654': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'loan']}","SELECT
  SUM(T1.""principal_outstanding"")
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS T1
WHERE
  UPPER(T1.""branch_id"") = UPPER('IN0010097')
LIMIT 100;",2955,247,3202,1757422637.94295,1757422637.94295,0.0
